version,task_result,strategy_profile,phase,phase_status,evidence_basis,functional_windows_may_overlap,run_dir,accepted_steps_sha256,plan_sha256,task_inputs_sha256,telemetry_sha256,video_sha256,replay_start_s,replay_end_s,duration_s,source_step_range,fast_segment_range,active_leg,candidate_support_legs,geometry_support_fraction_json,support_evidence_status,servo_commands_json,servo_target_range_deg_json,wheel_commands_json,wheel_target_range_rad_s_json,servo_wheel_concurrent,concurrent_segment_count,candidate_com_target_direction,observed_base_delta_m_json,com_evidence_status,entry_event,completion_event,active_wheel_clearance_range_m_json,peak_abs_roll_rad,peak_abs_pitch_rad,suitable_for_first_fsm,notes
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,INITIAL_APPROACH,COMMAND_AND_BASE_PROXY,PRODUCTION_COMMAND_PATTERN_PLUS_MEASURED_BASE_MOTION_PROXY,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,0.9333333333333302,13.666666666666446,12.733333333333116,2:2,4:4,,"[""FL"",""RR"",""RL""]","{""FL"":1.0,""FR"":0.0,""RL"":1.0,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,[],{},"[{""segment"":4,""targets_rad_s"":{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}}]","{""front_left_ankle"":[0.3,0.3],""front_right_ankle"":[0.3,0.3],""rear_left_ankle"":[0.3,0.3],""rear_right_ankle"":[0.3,0.3]}",False,0,FORWARD,"{""x"":0.182032011449337,""y"":-0.001249060034751892,""z"":-0.001566775143146515}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,first pre-FR nonzero wheel command,end of the selected pre-FR wheel-command run,{},0.19580468588209016,0.15923649598299647,CANDIDATE_REQUIRES_FEEDBACK_GUARD,Observed base direction +X+-Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,PRE_FR_COM_SHIFT,COMMAND_AND_BASE_PROXY,PRODUCTION_COMMAND_PATTERN_PLUS_MEASURED_BASE_MOTION_PROXY,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,0.0,0.8666666666666638,0.8666666666666638,1:1,0:3,FR,"[""FL"",""RR""]","{""FL"":1.0,""RL"":0.2857142857142857,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":0,""targets_deg"":{""rear_left_hip"":7.9}},{""segment"":1,""targets_deg"":{""rear_left_hip"":22.8}},{""segment"":2,""targets_deg"":{""rear_left_hip"":23.8}},{""segment"":3,""targets_deg"":{""rear_left_hip"":28.1}}]","{""rear_left_hip"":[7.9,28.1]}",[],{},False,0,TOWARD_RL_CANDIDATE,"{""x"":-0.009082622826099396,""y"":0.012306250631809235,""z"":-0.014991410076618195}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,production replay begins,first pre-FR wheel-command run begins,"{""front_face"":[-0.275766458679918,-0.268311020304445],""top"":[-0.05083075091242793,0.004106160998344391],""wheel_center_z"":[0.04915924742817879,0.10409615933895111]}",0.13735842463209916,0.11567413605171097,CANDIDATE_REQUIRES_FEEDBACK_GUARD,Observed base direction -X++Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,FR_UNLOAD_AND_LIFT,GEOMETRY_EVENT_ANCHORED,FINAL_GEOMETRY_SUPPORT_DEPARTURE_AND_CLEARANCE_LANDMARK,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,0.3999999999999986,0.8666666666666638,0.46666666666666523,1:1,1:3,FR,"[""FL"",""RR""]","{""FL"":1.0,""RL"":0.0,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":1,""targets_deg"":{""rear_left_hip"":22.8}},{""segment"":2,""targets_deg"":{""rear_left_hip"":23.8}},{""segment"":3,""targets_deg"":{""rear_left_hip"":28.1}}]","{""rear_left_hip"":[22.8,28.1]}",[],{},False,0,"TOWARD_GEOMETRY_SUPPORT_CANDIDATES:FL,RR","{""x"":-0.006434448063373566,""y"":0.0090252086520195,""z"":-0.010619871318340302}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,FR final geometry-support departure before crossing,"FR first sufficient top-height clearance, else pre-crossing clearance peak","{""front_face"":[-0.275766458679918,-0.2698072458999192],""top"":[-0.037827397882938416,0.004106160998344391],""wheel_center_z"":[0.062162600457668304,0.10409615933895111]}",0.13735842463209916,0.11567413605171097,YES_EVENT_GUARD_CANDIDATE,Observed base direction -X++Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,FR_FACE_CROSS,GEOMETRY_EVENT_ANCHORED,WHEEL_CLEARANCE_AND_FRONT_FACE_GEOMETRY,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,0.8666666666666638,14.599999999999728,13.733333333333064,1:3,3:8,FR,"[""FL"",""RR"",""RL""]","{""FL"":1.0,""RL"":0.9951690821256038,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":3,""targets_deg"":{""rear_left_hip"":28.1}},{""segment"":6,""targets_deg"":{""front_right_knee"":14.1}},{""segment"":7,""targets_deg"":{""front_right_knee"":20.5}},{""segment"":8,""targets_deg"":{""front_right_knee"":44.8}}]","{""front_right_knee"":[14.1,44.8],""rear_left_hip"":[28.1,28.1]}","[{""segment"":4,""targets_rad_s"":{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}}]","{""front_left_ankle"":[0.3,0.3],""front_right_ankle"":[0.3,0.3],""rear_left_ankle"":[0.3,0.3],""rear_right_ankle"":[0.3,0.3]}",False,0,"TOWARD_GEOMETRY_SUPPORT_CANDIDATES:FL,RR,RL","{""x"":0.18026581034064293,""y"":0.0016902387142181396,""z"":-0.0061358436942100525}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,FR lift-clearance landmark,FR wheel center crosses obstacle front-face plane,"{""front_face"":[-0.27827849643397684,0.006249788830992031],""top"":[0.004106160998344391,0.07002754211425778],""wheel_center_z"":[0.10409615933895111,0.1700175404548645]}",0.19580468588209016,0.15923649598299647,YES_EVENT_GUARD_CANDIDATE,Observed base direction +X++Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,FR_TOP_PLACE,GEOMETRY_EVENT_ANCHORED,POST_CROSSING_GEOMETRIC_TOP_WITH_FACE_CLEARANCE,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,14.599999999999728,15.533333333333008,0.9333333333332803,3:4,8:14,FR,"[""FL"",""RR"",""RL""]","{""FL"":1.0,""RL"":1.0,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":8,""targets_deg"":{""front_right_knee"":44.8}},{""segment"":9,""targets_deg"":{""front_right_knee"":49.1}},{""segment"":10,""targets_deg"":{""front_right_knee"":55.4}},{""segment"":11,""targets_deg"":{""front_right_hip"":-1.6}},{""segment"":12,""targets_deg"":{""front_right_hip"":-9.0}},{""segment"":13,""targets_deg"":{""front_right_hip"":-10.1}},{""segment"":14,""targets_deg"":{""front_left_hip"":0.0,""front_left_knee"":-22.9,""front_right_hip"":-10.1,""front_right_knee"":55.4,""rear_left_hip"":28.1,""rear_left_knee"":0.0,""rear_right_hip"":0.0,""rear_right_knee"":0.0}}]","{""front_left_hip"":[0.0,0.0],""front_left_knee"":[-22.9,-22.9],""front_right_hip"":[-10.1,-1.6],""front_right_knee"":[44.8,55.4],""rear_left_hip"":[28.1,28.1],""rear_left_knee"":[0.0,0.0],""rear_right_hip"":[0.0,0.0],""rear_right_knee"":[0.0,0.0]}","[{""segment"":14,""targets_rad_s"":{""front_left_ankle"":-1.01}}]","{""front_left_ankle"":[-1.01,-1.01]}",True,1,"TOWARD_GEOMETRY_SUPPORT_CANDIDATES:FL,RR,RL","{""x"":0.010091796517372131,""y"":-0.003947682678699493,""z"":-0.013870172202587128}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,FR front-face crossing,FR first geometric TOP after crossing with nonnegative face clearance,"{""front_face"":[0.006249788830992031,0.028358403275724697],""top"":[0.006940637528896301,0.0951652646064758],""wheel_center_z"":[0.10693063586950302,0.19515526294708252]}",0.18901789911008388,0.15544406634066488,YES_EVENT_GUARD_CANDIDATE,Observed base direction +X+-Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,FL_UNLOAD_AND_LIFT,GEOMETRY_EVENT_ANCHORED,FINAL_GEOMETRY_SUPPORT_DEPARTURE_AND_CLEARANCE_LANDMARK,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,26.799999999999034,26.799999999999034,0.0,7:7,24:24,FL,"[""FR"",""RR"",""RL""]","{""FR"":1.0,""RL"":1.0,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":24,""targets_deg"":{""front_left_hip"":24.9}}]","{""front_left_hip"":[24.9,24.9]}",[],{},False,0,"TOWARD_GEOMETRY_SUPPORT_CANDIDATES:FR,RR,RL","{""x"":0.0,""y"":0.0,""z"":0.0}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,FL final geometry-support departure before crossing,"FL first sufficient top-height clearance, else pre-crossing clearance peak","{""front_face"":[-0.035252210070375156,-0.035252210070375156],""top"":[0.01528637558221814,0.01528637558221814],""wheel_center_z"":[0.11527637392282486,0.11527637392282486]}",0.051315433353539365,0.005003101865229905,YES_EVENT_GUARD_CANDIDATE,Observed base direction NEGLIGIBLE_XY; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,FL_FACE_CROSS,GEOMETRY_EVENT_ANCHORED,WHEEL_CLEARANCE_AND_FRONT_FACE_GEOMETRY,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,26.799999999999034,27.733333333332315,0.9333333333332803,7:7,24:33,FL,"[""FR"",""RR"",""RL""]","{""FR"":1.0,""RL"":1.0,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":24,""targets_deg"":{""front_left_hip"":24.9}},{""segment"":25,""targets_deg"":{""front_left_hip"":29.1}},{""segment"":26,""targets_deg"":{""front_left_hip"":31.2}},{""segment"":27,""targets_deg"":{""front_left_hip"":32.3}},{""segment"":28,""targets_deg"":{""front_left_hip"":34.4}},{""segment"":29,""targets_deg"":{""front_left_hip"":35.5}},{""segment"":30,""targets_deg"":{""front_left_hip"":36.5}},{""segment"":31,""targets_deg"":{""front_left_knee"":-21.9}},{""segment"":32,""targets_deg"":{""front_left_knee"":-15.5}},{""segment"":33,""targets_deg"":{""front_left_knee"":2.5}}]","{""front_left_hip"":[24.9,36.5],""front_left_knee"":[-21.9,2.5]}",[],{},False,0,"TOWARD_GEOMETRY_SUPPORT_CANDIDATES:FR,RR,RL","{""x"":0.00024440884590148926,""y"":2.4870038032531738e-05,""z"":0.00020644813776016235}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,FL lift-clearance landmark,FL wheel center crosses obstacle front-face plane,"{""front_face"":[-0.035252210070375156,0.004267517159696865],""top"":[0.01528637558221814,0.055602189898490875],""wheel_center_z"":[0.11527637392282486,0.1555921882390976]}",0.051315433353539365,0.005003101865229905,YES_EVENT_GUARD_CANDIDATE,Observed base direction +X; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,FL_TOP_PLACE,GEOMETRY_EVENT_ANCHORED,POST_CROSSING_GEOMETRIC_TOP_WITH_FACE_CLEARANCE,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,27.733333333332315,28.666666666665595,0.9333333333332803,7:8,33:38,FL,"[""FR"",""RR"",""RL""]","{""FR"":1.0,""RL"":1.0,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":33,""targets_deg"":{""front_left_knee"":2.5}},{""segment"":34,""targets_deg"":{""front_left_knee"":5.6}},{""segment"":35,""targets_deg"":{""front_left_knee"":7.8}},{""segment"":36,""targets_deg"":{""front_left_knee"":8.8}},{""segment"":37,""targets_deg"":{""front_left_hip"":33.4}},{""segment"":38,""targets_deg"":{""front_left_hip"":7.9}}]","{""front_left_hip"":[7.9,33.4],""front_left_knee"":[2.5,8.8]}",[],{},False,0,"TOWARD_GEOMETRY_SUPPORT_CANDIDATES:FR,RR,RL","{""x"":0.00033389031887054443,""y"":2.73287296295166e-05,""z"":0.0002547353506088257}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,FL front-face crossing,FL first geometric TOP after crossing with nonnegative face clearance,"{""front_face"":[0.004267517159696865,0.04967230899166708],""top"":[-0.0011112049221992798,0.08077674806118008],""wheel_center_z"":[0.09887879341840744,0.1807667464017868]}",0.05092067545152234,0.00433921557875289,YES_EVENT_GUARD_CANDIDATE,Observed base direction +X; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,FRONT_PAIR_ADVANCE,COMMAND_AND_BASE_PROXY,PRODUCTION_COMMAND_PATTERN_PLUS_MEASURED_BASE_MOTION_PROXY,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,28.866666666665584,57.999999999997264,29.13333333333168,9:9,39:39,,"[""FR"",""FL"",""RR"",""RL""]","{""FL"":1.0,""FR"":1.0,""RL"":1.0,""RR"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,[],{},"[{""segment"":39,""targets_rad_s"":{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}}]","{""front_left_ankle"":[0.3,0.3],""front_right_ankle"":[0.3,0.3],""rear_left_ankle"":[0.3,0.3],""rear_right_ankle"":[0.3,0.3]}",False,0,FORWARD,"{""x"":0.4259962737560272,""y"":0.007920920848846436,""z"":0.006478540599346161}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,FL front-face crossing has occurred,selected wheel-command run before RR final unload ends,{},0.05412893749004558,0.0660738767285509,CANDIDATE_REQUIRES_FEEDBACK_GUARD,Observed base direction +X++Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,PRE_RR_COM_SHIFT,COMMAND_AND_BASE_PROXY,PRODUCTION_COMMAND_PATTERN_PLUS_MEASURED_BASE_MOTION_PROXY,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,28.666666666665595,62.4666666666637,33.79999999999811,8:13,38:60,RR,"[""FR"",""FL"",""RL""]","{""FL"":0.8779527559055118,""FR"":1.0,""RL"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":38,""targets_deg"":{""front_left_hip"":7.9}},{""segment"":41,""targets_deg"":{""front_left_knee"":9.9}},{""segment"":42,""targets_deg"":{""front_left_knee"":25.8}},{""segment"":43,""targets_deg"":{""front_left_knee"":31.1}},{""segment"":44,""targets_deg"":{""front_left_hip"":15.4}},{""segment"":45,""targets_deg"":{""front_left_hip"":24.9}},{""segment"":46,""targets_deg"":{""front_left_hip"":19.6}},{""segment"":47,""targets_deg"":{""front_left_hip"":17.5}},{""segment"":48,""targets_deg"":{""front_left_hip"":17.5,""front_left_knee"":31.1,""front_right_hip"":-10.1,""front_right_knee"":22.6,""rear_left_hip"":-0.5,""rear_left_knee"":0.0,""rear_right_hip"":0.0,""rear_right_knee"":0.0}},{""segment"":50,""targets_deg"":{""rear_left_knee"":6.7}},{""segment"":51,""targets_deg"":{""rear_left_knee"":10.9}},{""segment"":52,""targets_deg"":{""rear_left_knee"":14.1}},{""segment"":53,""targets_deg"":{""rear_left_knee"":16.2}},{""segment"":54,""targets_deg"":{""rear_left_knee"":19.4}},{""segment"":55,""targets_deg"":{""rear_left_knee"":20.5}},{""segment"":56,""targets_deg"":{""rear_left_knee"":21.5}},{""segment"":57,""targets_deg"":{""rear_left_knee"":24.7}},{""segment"":58,""targets_deg"":{""rear_right_knee"":5.6}},{""segment"":59,""targets_deg"":{""rear_right_knee"":13.1}},{""segment"":60,""targets_deg"":{""rear_right_knee"":21.5}}]","{""front_left_hip"":[7.9,24.9],""front_left_knee"":[9.9,31.1],""front_right_hip"":[-10.1,-10.1],""front_right_knee"":[22.6,22.6],""rear_left_hip"":[-0.5,-0.5],""rear_left_knee"":[0.0,24.7],""rear_right_hip"":[0.0,0.0],""rear_right_knee"":[0.0,21.5]}","[{""segment"":39,""targets_rad_s"":{""front_left_ankle"":0.3,""front_right_ankle"":0.3,""rear_left_ankle"":0.3,""rear_right_ankle"":0.3}},{""segment"":48,""targets_rad_s"":{""front_right_ankle"":-1.16}}]","{""front_left_ankle"":[0.3,0.3],""front_right_ankle"":[-1.16,0.3],""rear_left_ankle"":[0.3,0.3],""rear_right_ankle"":[0.3,0.3]}",True,1,TOWARD_FL_OR_FRONT_SUPPORT_CANDIDATE,"{""x"":0.532233327627182,""y"":0.01658589392900467,""z"":0.04586753249168396}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,FL reaches stable geometric TOP after crossing,RR final geometry-support departure before crossing,"{""front_face"":[-0.6062246675984895,-0.06224712388682718],""top"":[-0.0510306537151337,-0.030649396777153046],""wheel_center_z"":[0.04895934462547302,0.06934060156345367]}",0.05412893749004558,0.19890919823491895,CANDIDATE_REQUIRES_FEEDBACK_GUARD,Observed base direction +X++Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,RR_UNLOAD_AND_LIFT,GEOMETRY_EVENT_ANCHORED,FINAL_GEOMETRY_SUPPORT_DEPARTURE_AND_CLEARANCE_LANDMARK,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,62.4666666666637,62.66666666666386,0.20000000000015916,13:13,60:61,RR,"[""FR"",""RL""]","{""FL"":0.0,""FR"":1.0,""RL"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":60,""targets_deg"":{""rear_right_knee"":21.5}},{""segment"":61,""targets_deg"":{""rear_right_knee"":12.0}}]","{""rear_right_knee"":[12.0,21.5]}",[],{},False,0,"TOWARD_GEOMETRY_SUPPORT_CANDIDATES:FR,RL","{""x"":0.00929802656173706,""y"":0.012566208839416504,""z"":-0.018545567989349365}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,RR final geometry-support departure before crossing,"RR first sufficient top-height clearance, else pre-crossing clearance peak","{""front_face"":[-0.11303841726947184,-0.09767448561358805],""top"":[-0.030649396777153046,0.012286965548992126],""wheel_center_z"":[0.06934060156345367,0.11227696388959885]}",0.15110078948833433,0.15503156711320124,YES_EVENT_GUARD_CANDIDATE,Observed base direction +X++Y; this is not a measured COM direction.
v008_20260806_211408_578700_manual,REPLAY_TASK_SUCCESS_POSTURE_INCOMPLETE,ALTERNATE_PROFILE_2,RR_FACE_CROSS,GEOMETRY_EVENT_ANCHORED,WHEEL_CLEARANCE_AND_FRONT_FACE_GEOMETRY,True,C:\robotics_sim\wlr_robot\height_based_obstacle_replay\fsm_50mm_recording_derived_v3\runs\50mm_fast_replay\v008_20260806_211408_578700_manual\20260815T001450_326623Z_production_fast_c3ea3ae898,737b23a2152275e6ca716cd49006f3f34f1ae01466ac16960bc64d528dc4ea8c,a80928c079c0fdca8080999993d2b8705d17a4686f962914eb5effe4e5993b7c,487b6745283fd9fa9357bdf4b38a71feb975ef7fd727b1da5408b43774fbad35,c6a584d6a34c4835c8d5f1c588c98ea206eda630a97cb3582792557d804fb127,7ee3c0eb019750843b183060c011572decd45995335bd507e29557fd74f06b5e,62.66666666666386,63.466666666664494,0.8000000000006366,13:13,61:65,RR,"[""FR"",""FL"",""RL""]","{""FL"":0.8461538461538461,""FR"":1.0,""RL"":1.0}",GEOMETRY_ONLY_NO_CONTACT_LOAD,"[{""segment"":61,""targets_deg"":{""rear_right_knee"":12.0}},{""segment"":62,""targets_deg"":{""rear_right_knee"":-4.9}},{""segment"":63,""targets_deg"":{""rear_right_knee"":-9.2}},{""segment"":64,""targets_deg"":{""rear_right_knee"":-10.2}},{""segment"":65,""targets_deg"":{""rear_right_hip"":-5.8}}]","{""rear_right_hip"":[-5.8,-5.8],""rear_right_knee"":[-10.2,12.0]}",[],{},False,0,"TOWARD_GEOMETRY_SUPPORT_CANDIDATES:FR,FL,RL","{""x"":0.013228178024291992,""y"":0.013856925070285797,""z"":-0.029032468795776367}",BASE_TRANSLATION_PROXY_ONLY_NO_COM_TELEMETRY,RR lift-clearance landmark,RR wheel center crosses obstacle front-face plane,"{""front_face"":[-0.09767448561358805,0.00037563187908773443],""top"":[0.012286965548992126,0.06686074733734128],""wheel_center_z"":[0.11227696388959885,0.166850745677948]}",0.3044630259738359,0.08080804353315804,YES_EVENT_GUARD_CANDIDATE,Observed base direction +X++Y; this is not a measured COM direction.
